-721.242004 -379.624969 -355.593109, 166.261993 584.692322 -615.713257, 180.039993 726.721313 -622.069397, -587.110779 -509.361420 -486.043732, 332.043732 581.244507 -613.508606, 639.096252 -575.138123 308.971954, 492.779175 -428.214966 453.819702, -661.169617 -372.168304 -497.350922, 316.875732 724.061951 -766.982544, 635.178345 -438.902405 384.120941, 323.161255 726.447388 -625.792969, -727.312378 -522.812866 -416.878479, 635.074097 -432.857880 480.559174, -100.284531 -304.680634 204.084106, 496.070435 -596.807251 316.027985, 505.348022 -503.214172 322.276337, 494.292084 -407.124756 309.267120, 174.910751 583.221924 -769.484436, 498.799255 -570.596497 456.635101, 641.116699 -575.013977 451.959167, -218.558746 -422.639343 202.346039, -578.467163 -440.838501 -345.952820, -126.307510 -275.992767 50.926853, 251.957748 598.803284 -675.831482, -246.080612 -387.280457 48.692898, 175.397171 725.746033 -762.382019, -96.545303 -428.104828 96.309639, -250.474426 -269.536407 164.685242, 639.256348 -431.151550 285.758728, 325.455688 581.933899 -770.011963, 
-721.252075 -379.537994 -355.687042, 167.079727 584.516296 -615.627808, 179.878265 726.734436 -622.241516, -587.213379 -509.419312 -486.030334, 331.353760 580.748474 -613.667725, 639.114868 -575.115234 309.018005, 492.737122 -428.016815 453.806122, -661.232483 -372.263306 -497.423187, 316.964172 724.162109 -766.943481, 634.871155 -438.533844 384.108734, 323.205078 726.226746 -625.583557, -727.286011 -522.850708 -416.633423, 635.171509 -433.027039 480.591339, -100.287674 -304.409485 203.985306, 496.090698 -596.786987 316.015350, 505.221588 -503.229370 322.379700, 494.556213 -407.345551 309.078217, 174.521301 583.084839 -769.585327, 498.822357 -570.609131 456.668243, 641.152710 -574.991821 451.902039, -218.384949 -422.591553 202.445831, -578.439697 -440.705475 -345.971039, -126.421722 -275.982910 50.815990, 251.972580 600.403320 -678.193848, -246.053955 -387.482971 48.745083, 175.406784 725.872681 -762.694641, -96.465431 -428.025055 96.401108, -250.537140 -269.592377 164.606369, 639.531921 -431.431213 285.717743, 325.497070 581.659241 -770.225952, 
-721.229675 -379.447144 -355.737488, 167.597412 584.304993 -615.632507, 179.680847 726.706909 -622.287842, -587.268860 -509.416992 -486.018555, 330.665985 580.487122 -613.764038, 639.142639 -575.114563 309.056427, 492.698700 -427.933411 453.798218, -661.365967 -372.380280 -497.510803, 317.092102 724.317383 -766.944397, 634.688416 -438.311981 384.071838, 323.260437 726.191650 -625.380615, -727.300537 -522.887024 -416.419006, 635.251526 -433.217987 480.585938, -100.354767 -304.066193 203.912201, 496.151031 -596.767822 315.972961, 505.176666 -503.215118 322.542542, 494.624939 -407.369690 308.924194, 174.169434 582.952576 -769.711365, 498.899689 -570.632324 456.706482, 641.225403 -574.972412 451.840302, -218.266174 -422.602539 202.456161, -578.391602 -440.604828 -346.042877, -126.634720 -275.963654 50.718998, 252.015564 602.162720 -680.299500, -246.013214 -387.754578 48.758884, 175.337112 726.066528 -762.899109, -96.330048 -427.959106 96.639885, -250.596283 -269.659210 164.511444, 639.654358 -431.524353 285.712067, 325.552307 581.460510 -770.441101, 
-721.188232 -379.380493 -355.773193, 168.128220 584.152100 -615.664246, 179.430557 726.632446 -622.292969, -587.329651 -509.453461 -486.005188, 330.297485 580.340637 -613.954041, 639.134888 -575.074036 309.050171, 492.655212 -427.895264 453.768555, -661.492737 -372.489838 -497.594330, 317.377350 724.623596 -767.043152, 634.517639 -438.003693 384.005341, 323.228394 726.200989 -625.114197, -727.233032 -522.928406 -416.134094, 635.264771 -433.421112 480.621216, -100.319328 -303.918579 203.872269, 496.151031 -596.767822 315.972961, 505.076080 -503.226532 322.647644, 494.675476 -407.407135 308.854828, 173.871216 582.718933 -769.882629, 498.916809 -570.630676 456.743713, 641.254761 -574.904419 451.745575, -218.202393 -422.568146 202.481201, -578.292603 -440.431488 -346.108215, -126.830925 -275.890167 50.667629, 251.908279 604.088440 -682.358459, -245.903748 -387.936157 48.741959, 175.185135 726.313538 -763.105957, -96.206879 -427.876587 96.749580, -250.641113 -269.741852 164.523499, 639.704224 -431.570282 285.667297, 325.611237 581.179504 -770.624084, 
-721.155762 -379.362335 -355.798706, 168.596451 584.055359 -615.746399, 179.362701 726.609253 -622.365662, -587.413025 -509.521088 -485.968414, 329.762299 579.975769 -614.208740, 639.130066 -575.033203 309.035278, 492.610321 -427.896210 453.801025, -661.633057 -372.575317 -497.659088, 317.586670 724.848450 -767.090393, 634.330200 -437.782349 383.921570, 323.188782 726.203491 -624.895752, -727.152649 -522.954895 -415.853577, 635.296448 -433.585022 480.653351, -100.319305 -303.736572 203.867096, 496.151031 -596.767822 315.972961, 505.027710 -503.259735 322.696960, 494.666351 -407.459198 308.780640, 173.573624 582.608276 -769.948547, 498.963806 -570.660095 456.745544, 641.309875 -574.869019 451.613953, -218.149185 -422.519165 202.527542, -578.164124 -440.249146 -346.159454, -126.943909 -275.859161 50.697880, 251.971497 605.550964 -683.982239, -245.885284 -388.041290 48.756660, 175.182968 726.333984 -763.157837, -96.129776 -427.820007 96.842102, -250.677597 -269.786591 164.540146, 639.755554 -431.606354 285.620544, 325.671692 581.018005 -770.690430, 
-721.140991 -379.322479 -355.821869, 169.024002 583.732178 -615.856689, 179.184692 726.543213 -622.390198, -587.456726 -509.543518 -485.964600, 329.446899 579.805359 -614.412537, 639.104126 -575.019348 309.009003, 492.556244 -427.854156 453.848297, -661.727112 -372.650665 -497.729279, 317.701813 724.968079 -767.057312, 634.259583 -437.614563 383.863434, 323.209106 726.327087 -624.622314, -727.091064 -522.974976 -415.612030, 635.321411 -433.686005 480.589996, -100.387474 -303.488922 203.858780, 496.125275 -596.780090 316.008575, 505.032013 -503.243622 322.726105, 494.666351 -407.459198 308.780640, 173.434921 582.406982 -770.035156, 498.983917 -570.642212 456.766266, 641.305054 -574.833557 451.490479, -218.114944 -422.494720 202.539032, -578.047729 -440.064484 -346.253448, -127.019737 -275.842560 50.694511, 252.095200 606.981812 -685.102173, -245.881241 -388.120209 48.775673, 175.221024 726.386902 -763.255981, -96.028305 -427.747650 97.053253, -250.718704 -269.795898 164.533890, 639.773010 -431.605682 285.598114, 325.770447 580.977905 -770.760132, 
-721.078369 -379.214752 -355.901245, 169.282990 583.410400 -615.968506, 178.938721 726.481079 -622.465210, -587.518921 -509.591492 -485.971161, 329.125153 579.643799 -614.684570, 639.102417 -575.007629 309.004486, 492.561584 -427.828979 453.863037, -661.773682 -372.739227 -497.818817, 317.851654 725.085754 -767.018921, 634.160156 -437.494446 383.825439, 323.172760 726.376038 -624.381775, -727.070618 -522.943359 -415.386414, 635.330566 -433.731567 480.594818, -100.526741 -303.006439 203.768143, 496.125275 -596.780090 316.008575, 505.032013 -503.243622 322.726105, 494.628540 -407.475555 308.759521, 173.318115 582.234741 -770.060059, 498.976532 -570.618835 456.750916, 641.355713 -574.797363 451.433136, -217.954300 -422.489594 202.625504, -577.975647 -439.941132 -346.285522, -127.082748 -275.855652 50.666348, 252.018280 608.184631 -685.716003, -245.841171 -388.217133 48.809742, 175.280121 726.336609 -763.331055, -95.954765 -427.730255 97.383675, -250.841339 -269.827087 164.504944, 639.773010 -431.605682 285.598114, 325.678314 580.976074 -770.771057, 
-721.048401 -379.168060 -355.906250, 169.490829 583.256470 -616.043823, 178.708405 726.451721 -622.520264, -587.529724 -509.621674 -485.955383, 328.956238 579.460144 -614.903137, 639.094849 -574.986816 308.979919, 492.561584 -427.828979 453.863037, -661.837524 -372.786346 -497.868500, 317.949066 725.224060 -767.037903, 634.079529 -437.378235 383.843414, 323.118805 726.440247 -624.224854, -727.002991 -522.947327 -415.220795, 635.354370 -433.751404 480.617798, -100.635994 -302.610168 203.681168, 496.125275 -596.780090 316.008575, 505.032013 -503.243622 322.726105, 494.628540 -407.475555 308.759521, 173.258453 582.056152 -770.042480, 498.976532 -570.618835 456.750916, 641.391663 -574.771423 451.382172, -217.850006 -422.472961 202.690186, -577.882690 -439.809998 -346.356567, -127.123589 -275.945648 50.591248, 252.045837 609.406433 -686.271729, -245.719391 -388.377655 48.783848, 175.295197 726.299744 -763.486084, -95.828110 -427.746216 97.780945, -250.936920 -269.863464 164.435471, 639.791565 -431.654663 285.619598, 325.668274 580.866577 -770.841858, 
-721.057556 -379.141449 -355.963562, 169.802841 583.117615 -616.060486, 178.468002 726.436035 -622.576538, -587.529724 -509.621674 -485.955383, 328.764099 579.356140 -615.036560, 639.086853 -574.967102 308.978180, 492.561584 -427.828979 453.863037, -661.917847 -372.827240 -497.904816, 318.102051 725.327759 -767.076233, 634.074585 -437.287720 383.852020, 322.976868 726.418396 -624.132751, -726.917908 -522.992737 -415.092712, 635.330383 -433.781891 480.641754, -100.696815 -302.287872 203.591049, 496.125275 -596.780090 316.008575, 505.032013 -503.243622 322.726105, 494.628540 -407.475555 308.759521, 173.189682 581.782166 -770.007935, 498.976532 -570.618835 456.750916, 641.416443 -574.748535 451.346313, -217.796509 -422.417755 202.712570, -577.827148 -439.709045 -346.384460, -127.128815 -276.053101 50.485218, 252.136581 610.577148 -687.019165, -245.593384 -388.482513 48.756226, 175.272491 726.294434 -763.590454, -95.755325 -427.815887 98.217140, -251.022964 -269.837524 164.365814, 639.791565 -431.654663 285.619598, 325.645264 580.764099 -770.923950, 
-721.117859 -379.148560 -355.995209, 170.095749 582.953796 -616.059998, 178.439026 726.389893 -622.586670, -587.517029 -509.627899 -485.970703, 328.681793 579.221558 -615.268555, 639.067871 -574.932495 308.963654, 492.561584 -427.828979 453.863037, -661.973572 -372.890015 -497.932159, 318.380859 725.441833 -767.110107, 634.089478 -437.260620 383.870941, 322.941223 726.439880 -623.985535, -726.864258 -522.996460 -414.956940, 635.330383 -433.781891 480.641754, -100.798225 -301.943207 203.514496, 496.125275 -596.780090 316.008575, 505.032013 -503.243622 322.726105, 494.628540 -407.475555 308.759521, 173.099319 581.621887 -769.958130, 498.976532 -570.618835 456.750916, 641.420410 -574.758118 451.322144, -217.860291 -422.399536 202.719131, -577.783875 -439.575104 -346.400726, -127.115891 -276.120941 50.438568, 252.118408 611.768738 -687.730530, -245.565613 -388.551483 48.780411, 175.271591 726.320374 -763.697632, -95.680519 -427.781281 98.580467, -251.091904 -269.804596 164.287308, 639.791565 -431.654663 285.619598, 325.631012 580.603271 -771.029236, 
-721.159912 -379.116913 -356.036987, 170.354507 582.852112 -615.965088, 178.206070 726.378784 -622.615234, -587.542114 -509.633392 -485.981964, 328.573303 579.121460 -615.576782, 639.060913 -574.903442 308.924530, 492.561584 -427.828979 453.863037, -662.101990 -372.977631 -498.011932, 318.542694 725.523315 -767.145508, 634.058533 -437.163177 383.884216, 322.912079 726.483582 -623.917786, -726.819824 -523.028503 -414.824585, 635.370178 -433.839294 480.688354, -100.889870 -301.713898 203.471146, 496.125275 -596.780090 316.008575, 505.003021 -503.232025 322.749786, 494.628540 -407.475555 308.759521, 173.084213 581.541382 -769.946533, 498.976532 -570.618835 456.750916, 641.409607 -574.750854 451.280640, -217.936081 -422.354553 202.757965, -577.744934 -439.397217 -346.480469, -127.144852 -276.193939 50.329884, 251.957214 612.756714 -688.176758, -245.503708 -388.608765 48.778175, 175.351227 726.371216 -763.843872, -95.653542 -427.796936 98.794319, -251.131683 -269.817963 164.225372, 639.778687 -431.665863 285.594788, 325.659485 580.497375 -771.105713, 
-721.153687 -379.091248 -356.042267, 170.693054 582.716003 -616.005188, 178.127975 726.399170 -622.607483, -587.622253 -509.658264 -485.987610, 328.602325 579.164856 -615.808105, 639.040833 -574.883362 308.917297, 492.585815 -427.815277 453.872711, -662.199280 -373.046936 -498.053162, 318.706085 725.622070 -767.223389, 634.006592 -437.117279 383.909882, 322.879822 726.542786 -623.833862, -726.799927 -523.088684 -414.656616, 635.450500 -433.935852 480.741516, -100.967682 -301.619598 203.449127, 496.125275 -596.780090 316.008575, 504.970123 -503.226074 322.764832, 494.595612 -407.469940 308.738373, 172.990234 581.429810 -769.915710, 499.001007 -570.627014 456.771454, 641.420410 -574.766235 451.242554, -217.965027 -422.299408 202.788498, -577.733215 -439.327911 -346.522736, -127.098122 -276.243622 50.294373, 251.932159 613.743042 -688.764893, -245.458878 -388.682434 48.786945, 175.329834 726.435974 -763.929260, -95.606209 -427.840820 98.988068, -251.174622 -269.822723 164.188904, 639.778687 -431.665863 285.594788, 325.645264 580.477905 -771.125793, 
-721.139038 -379.069153 -356.048279, 171.069687 582.493347 -616.034668, 177.894516 726.239075 -622.707336, -587.692993 -509.671387 -486.018005, 328.492493 579.164673 -616.000793, 638.989624 -574.888916 308.846649, 492.658417 -427.776642 453.901367, -662.321960 -373.121185 -498.116241, 318.830078 725.710022 -767.272522, 633.997131 -437.108185 383.929657, 322.722229 726.623291 -623.703125, -726.772339 -523.156677 -414.492798, 635.563110 -434.005585 480.762939, -101.069633 -301.533386 203.446045, 496.093781 -596.779968 316.040131, 504.970123 -503.226074 322.764832, 494.595612 -407.469940 308.738373, 173.013016 581.335876 -769.839478, 499.026123 -570.609375 456.789612, 641.466980 -574.787659 451.173737, -218.098343 -422.219971 202.828491, -577.698120 -439.208313 -346.615845, -127.087502 -276.287262 50.281490, 251.985489 614.716919 -689.238159, -245.436554 -388.729279 48.804062, 175.321640 726.447876 -764.002930, -95.582024 -427.904633 99.250359, -251.234238 -269.797516 164.120026, 639.778687 -431.665863 285.594788, 325.590118 580.456238 -771.124268, 
-721.145874 -378.989655 -356.088928, 171.263260 582.387695 -616.040894, 177.736679 726.176636 -622.708557, -587.750854 -509.729462 -486.042328, 328.404846 579.074463 -616.178406, 638.967102 -574.913391 308.797699, 492.710510 -427.765808 453.897308, -662.466736 -373.239868 -498.194427, 318.875488 725.754944 -767.316711, 633.969971 -437.088074 383.909454, 322.640259 726.703674 -623.650024, -726.676331 -523.198608 -414.220245, 635.687927 -434.082428 480.767578, -101.096504 -301.421448 203.432236, 496.076599 -596.783264 316.073914, 504.970123 -503.226074 322.764832, 494.595612 -407.469940 308.738373, 173.006149 581.292603 -769.846313, 499.039886 -570.598206 456.811676, 641.465820 -574.788086 451.117798, -218.236313 -422.187073 202.813156, -577.630554 -439.058685 -346.692444, -127.081253 -276.313232 50.262501, 251.962097 615.532043 -689.562012, -245.348862 -388.871674 48.813622, 175.315170 726.520996 -764.067322, -95.522507 -427.910919 99.541084, -251.262909 -269.783142 164.017197, 639.778687 -431.665863 285.594788, 325.608154 580.383301 -771.125427, 
-721.154663 -378.956238 -356.101746, 171.483475 582.228882 -616.107300, 177.658173 726.157837 -622.685303, -587.885681 -509.813446 -486.137939, 328.169342 578.960999 -616.387634, 639.029846 -574.915039 308.726410, 492.759430 -427.733002 453.915222, -662.631348 -373.344635 -498.273163, 318.935577 725.741333 -767.359131, 633.921814 -437.081879 383.873657, 322.707092 726.758118 -623.555603, -726.610046 -523.242249 -413.958984, 635.804871 -434.163025 480.760132, -101.193436 -301.236572 203.481064, 496.110809 -596.782898 316.098206, 504.970123 -503.226074 322.764832, 494.559204 -407.470642 308.721130, 172.949997 581.164490 -769.837708, 499.041565 -570.595825 456.852203, 641.406433 -574.803040 451.008453, -218.308243 -422.144989 202.865585, -577.587341 -438.888977 -346.799988, -127.003609 -276.375580 50.256794, 251.836456 616.585754 -690.085266, -245.213135 -389.090790 48.798805, 175.275528 726.546143 -764.118225, -95.469078 -427.887024 99.844673, -251.335678 -269.777100 163.762589, 639.778687 -431.665863 285.594788, 325.614563 580.264771 -771.078735, 
-721.127197 -378.794800 -356.195801, 171.595810 582.147217 -616.194580, 177.620697 726.113098 -622.655762, -587.983826 -509.883087 -486.126801, 327.956970 578.904846 -616.604858, 639.099304 -574.900696 308.636444, 492.773773 -427.720551 453.939575, -662.795898 -373.451752 -498.300201, 318.991058 725.792969 -767.397461, 633.916016 -437.069977 383.853424, 322.731506 726.765442 -623.498657, -726.595520 -523.273315 -413.682770, 635.845093 -434.245117 480.739075, -101.270218 -301.028564 203.460526, 496.099426 -596.788574 316.183075, 504.946747 -503.209076 322.790924, 494.559204 -407.470642 308.721130, 172.978989 581.116272 -769.813843, 499.076447 -570.569092 456.895386, 641.338623 -574.860962 450.916107, -218.368179 -422.109344 202.894974, -577.559387 -438.817749 -346.814178, -126.980286 -276.414276 50.248859, 251.733994 617.495300 -690.427490, -245.094620 -389.188782 48.748150, 175.192764 726.631226 -764.167114, -95.389351 -427.878052 100.132637, -251.370041 -269.743225 163.595352, 639.778687 -431.665863 285.594788, 325.514465 580.140564 -771.015930, 
-721.081055 -378.603485 -356.326111, 171.689148 582.110352 -616.281555, 177.597687 726.102478 -622.647583, -588.014587 -509.924469 -486.119141, 327.697449 578.836060 -616.851196, 639.102783 -574.906189 308.611664, 492.767517 -427.713257 453.964966, -662.826843 -373.490204 -498.330597, 319.025787 725.807800 -767.417114, 633.895386 -437.060944 383.833618, 322.756226 726.798950 -623.431396, -726.607605 -523.250183 -413.461121, 635.853149 -434.287628 480.698883, -101.295731 -300.946960 203.479355, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.027130 581.055725 -769.739868, 499.031555 -570.547180 456.964752, 641.321594 -574.886047 450.873871, -218.492065 -422.054352 202.895859, -577.544861 -438.756683 -346.844147, -126.948051 -276.440582 50.240261, 251.809937 618.242554 -690.885132, -245.037796 -389.349915 48.742405, 175.157776 726.695984 -764.215759, -95.406364 -427.859711 100.308090, -251.422256 -269.715851 163.402908, 639.778687 -431.665863 285.594788, 325.530853 580.059509 -771.108154, 
-721.088318 -378.510132 -356.404694, 171.886002 582.110352 -616.361694, 177.503983 726.202148 -622.535767, -588.017090 -509.925385 -486.098663, 327.573090 578.760498 -616.959595, 639.090027 -574.881836 308.562378, 492.767517 -427.713257 453.964966, -662.860718 -373.553802 -498.371521, 319.104279 725.890442 -767.401855, 633.882568 -437.056854 383.813751, 322.783234 726.794006 -623.342651, -726.583984 -523.270081 -413.354218, 635.866699 -434.293549 480.676270, -101.367500 -300.886932 203.536972, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.071228 580.998535 -769.694153, 499.033905 -570.515930 456.997650, 641.330200 -574.941223 450.792511, -218.614624 -421.990387 202.897766, -577.563354 -438.718445 -346.820007, -126.929070 -276.517426 50.165665, 251.835388 619.152771 -691.316467, -244.972702 -389.531006 48.715687, 175.115356 726.729370 -764.225769, -95.430641 -427.843964 100.498695, -251.450562 -269.652405 163.182251, 639.778687 -431.665863 285.594788, 325.513763 580.010803 -771.131714, 
-721.074158 -378.367065 -356.504456, 171.989792 582.092224 -616.449158, 177.466492 726.272400 -622.485046, -588.017090 -509.925385 -486.098663, 327.325928 578.662048 -617.108765, 639.079224 -574.838013 308.529358, 492.767517 -427.713257 453.964966, -662.867981 -373.590271 -498.398560, 319.185394 725.987732 -767.465698, 633.882568 -437.056854 383.813751, 322.815430 726.834961 -623.313232, -726.595276 -523.239685 -413.259399, 635.867798 -434.399811 480.694794, -101.437004 -300.824097 203.547394, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.141983 580.881165 -769.607666, 499.011078 -570.497620 457.010742, 641.303894 -575.042236 450.713654, -218.803604 -421.866425 202.947540, -577.555847 -438.702454 -346.827393, -126.857689 -276.606262 50.147114, 251.901749 620.133362 -691.639771, -244.906281 -389.672577 48.664909, 175.112030 726.714355 -764.247131, -95.452263 -427.872772 100.762619, -251.504105 -269.577118 162.936661, 639.800842 -431.631104 285.595062, 325.522705 579.961670 -771.099731, 
-721.074158 -378.367065 -356.504456, 172.047348 582.107056 -616.491638, 177.465302 726.320801 -622.428406, -588.040894 -509.931030 -486.106934, 327.244568 578.615723 -617.200195, 639.087952 -574.822998 308.504517, 492.811890 -427.646759 453.961548, -662.907593 -373.635498 -498.399078, 319.219788 726.034180 -767.511963, 633.882568 -437.056854 383.813751, 322.841919 726.861816 -623.278381, -726.596619 -523.273438 -413.194061, 635.938782 -434.532471 480.726807, -101.511276 -300.712799 203.573898, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.185272 580.804626 -769.534851, 498.994293 -570.458008 457.019806, 641.266418 -575.115295 450.659576, -218.929245 -421.746826 202.999756, -577.555847 -438.702454 -346.827393, -126.808022 -276.709991 50.087940, 251.722275 621.150696 -691.879639, -244.868134 -389.768402 48.646606, 174.956390 726.832520 -764.388489, -95.479279 -427.902435 100.975372, -251.534363 -269.519592 162.765244, 639.800842 -431.631104 285.595062, 325.434631 579.830994 -770.991455, 
-721.076111 -378.343231 -356.513519, 172.080475 582.118347 -616.471985, 177.407104 726.350281 -622.406433, -588.087158 -509.949463 -486.122162, 327.029602 578.508240 -617.401489, 639.087952 -574.822998 308.504517, 492.835449 -427.597382 453.922028, -662.924988 -373.645630 -498.393707, 319.213867 726.077026 -767.523438, 633.882568 -437.056854 383.813751, 322.880005 726.851013 -623.233215, -726.571228 -523.272217 -413.106537, 635.967529 -434.563293 480.716736, -101.567421 -300.644928 203.631241, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.257034 580.711975 -769.420349, 498.968109 -570.390625 457.064758, 641.246216 -575.160278 450.648285, -219.118317 -421.660248 203.014221, -577.531555 -438.670502 -346.826782, -126.762131 -276.769348 50.064873, 251.496902 622.312500 -691.980957, -244.810455 -389.837585 48.607246, 174.856583 726.946350 -764.481934, -95.524826 -427.941833 101.189125, -251.565689 -269.508362 162.607544, 639.800842 -431.631104 285.595062, 325.274719 579.690125 -770.813416, 
-721.096619 -378.332916 -356.529114, 172.114426 582.111511 -616.429688, 177.317459 726.465332 -622.318481, -588.103943 -509.962738 -486.118530, 326.899109 578.405457 -617.526184, 639.087952 -574.822998 308.504517, 492.849152 -427.532654 453.906525, -662.949890 -373.671356 -498.385162, 319.227692 726.034180 -767.554626, 633.882568 -437.056854 383.813751, 322.912994 726.880615 -623.210144, -726.579346 -523.296326 -413.064117, 635.997192 -434.588593 480.735626, -101.633377 -300.508270 203.654022, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.295135 580.583069 -769.367188, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -219.246323 -421.583038 203.003372, -577.544312 -438.662842 -346.827362, -126.737816 -276.803833 50.081871, 251.214859 623.091492 -691.863281, -244.800522 -389.872314 48.590973, 174.790924 726.963196 -764.470520, -95.529274 -427.986298 101.415489, -251.597824 -269.490570 162.517914, 639.800842 -431.631104 285.595062, 325.173828 579.633850 -770.713379, 
-721.162415 -378.342285 -356.555725, 172.067108 582.076233 -616.452942, 177.234314 726.519714 -622.231628, -588.116516 -509.956451 -486.103241, 326.768646 578.305969 -617.652588, 639.087952 -574.822998 308.504517, 492.874603 -427.542419 453.904144, -662.981323 -373.689453 -498.385529, 319.227692 726.034180 -767.554626, 633.882568 -437.056854 383.813751, 322.942688 726.829468 -623.152710, -726.591736 -523.333435 -413.061859, 636.029236 -434.578644 480.751282, -101.697502 -300.396210 203.643204, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.386108 580.541931 -769.307678, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -219.289642 -421.545288 203.018555, -577.573242 -438.614502 -346.836334, -126.703651 -276.815094 50.090298, 250.929871 624.013367 -691.751404, -244.710510 -389.998322 48.597694, 174.645081 727.028198 -764.546143, -95.458473 -427.972168 101.588013, -251.631805 -269.428223 162.343750, 639.800842 -431.631104 285.595062, 325.067505 579.613770 -770.580627, 
-721.162415 -378.342285 -356.555725, 172.072205 582.000732 -616.493774, 177.218109 726.556091 -622.202393, -588.116516 -509.956451 -486.103241, 326.638855 578.154907 -617.844727, 639.087952 -574.822998 308.504517, 492.896973 -427.549805 453.918945, -663.009338 -373.681122 -498.407806, 319.216919 726.017578 -767.550903, 633.882568 -437.056854 383.813751, 322.986847 726.794006 -623.055298, -726.586731 -523.351929 -413.049408, 636.065430 -434.571960 480.743744, -101.726089 -300.354889 203.635757, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.429489 580.448914 -769.267273, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -219.359207 -421.430084 203.008682, -577.581909 -438.579071 -346.883667, -126.660500 -276.826752 50.078568, 250.675293 624.864441 -691.738037, -244.579483 -390.129456 48.611603, 174.585907 727.075134 -764.563660, -95.337425 -428.040619 101.758675, -251.651825 -269.417603 162.242920, 639.800842 -431.631104 285.595062, 324.951385 579.596069 -770.462463, 
-721.162415 -378.342285 -356.555725, 172.082031 581.951904 -616.579285, 177.167221 726.643494 -622.161560, -588.110168 -509.972626 -486.075623, 326.532349 578.067261 -617.943848, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.050903 -373.685944 -498.428070, 319.242615 726.055359 -767.543274, 633.909729 -437.044098 383.793488, 323.037811 726.743164 -622.958496, -726.586731 -523.351929 -413.049408, 636.065430 -434.571960 480.743744, -101.744232 -300.296387 203.626923, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.411301 580.416687 -769.246826, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -219.400055 -421.354279 203.023605, -577.574646 -438.522675 -346.916809, -126.651535 -276.868866 50.073006, 250.559067 625.486877 -691.681519, -244.491257 -390.200897 48.570606, 174.527283 727.094788 -764.589172, -95.261581 -428.052917 101.870277, -251.674011 -269.404877 162.160461, 639.800842 -431.631104 285.595062, 324.890320 579.567200 -770.455627, 
-721.188843 -378.358551 -356.569397, 172.138168 581.888428 -616.632141, 177.121735 726.621094 -622.102661, -588.110168 -509.972626 -486.075623, 326.437317 578.058228 -618.050842, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.050903 -373.685944 -498.428070, 319.275909 726.119934 -767.487244, 633.909729 -437.044098 383.793488, 323.040222 726.699585 -622.865845, -726.567627 -523.360413 -413.036255, 636.065430 -434.571960 480.743744, -101.774040 -300.238953 203.634369, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.433655 580.384766 -769.174744, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -219.493256 -421.315094 203.029175, -577.573303 -438.473755 -346.909454, -126.631516 -276.889252 50.060772, 250.547684 626.117859 -691.789185, -244.412506 -390.269165 48.574543, 174.457870 727.108582 -764.644714, -95.228149 -428.085510 102.011101, -251.700287 -269.422119 162.080551, 639.800842 -431.631104 285.595062, 324.834808 579.515442 -770.454041, 
-721.214539 -378.370972 -356.569519, 172.181351 581.857971 -616.704651, 177.078308 726.631836 -622.089355, -588.110168 -509.972626 -486.075623, 326.310150 577.955933 -618.187622, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.061340 -373.682037 -498.441345, 319.314789 726.169006 -767.484741, 633.909729 -437.044098 383.793488, 323.099457 726.726318 -622.828491, -726.541504 -523.363281 -413.000702, 636.065430 -434.571960 480.743744, -101.804810 -300.198303 203.642792, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.454712 580.364868 -769.151672, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -219.572983 -421.288788 203.021469, -577.557312 -438.409576 -346.938843, -126.607880 -276.897888 50.057423, 250.578690 626.732727 -691.787415, -244.335083 -390.320953 48.593292, 174.440033 727.122253 -764.655884, -95.152809 -428.102509 102.136986, -251.720200 -269.435303 162.020309, 639.800842 -431.631104 285.595062, 324.802795 579.516907 -770.459900, 
